m, m,1.000000, 3.920000,1.468146, 11.601600,1.972317, 22.888000,2.487610, 37.624000,3.007082, 55.656000,3.527884, 76.832000,4.048597, 101.001600,4.568416, 128.016000,5.086829, 157.728000,5.603480, 189.992000,6.118104, 224.664000,6.630484, 261.601600,7.140439, 300.664000,7.647803, 341.712000,8.152425, 384.608000,8.654157, 429.216000,9.152857, 475.401600,9.648381, 523.032000,10.140584, 571.976000,10.629318, 622.104000,11.114431, 673.288000,11.595765, 725.401600,12.073157, 778.320000,12.546436, 831.920000,13.015424, 886.080000,13.479933, 940.680000,13.939767, 995.601600,14.394719, 1050.728000,14.844571, 1105.944000,15.289093, 1161.136000,15.728042, 1216.192000,16.161160, 1271.001600,16.588176, 1325.456000,17.008801, 1379.448000,17.422727, 1432.872000,17.829630, 1485.624000,18.229163, 1537.601600,18.620958, 1588.704000,19.004620, 1638.832000,19.379730, 1687.888000,19.745841, 1735.776000,20.102472, 1782.401600,20.449109, 1827.672000,20.785204, 1871.496000,21.110163, 1913.784000,21.423353, 1954.448000,21.724089, 1993.401600,22.011635, 2030.560000,22.285194, 2065.840000,22.543907, 2099.160000,22.787903, 2130.520000,23.018208, 2159.998400,23.235717, 2187.672000,23.441208, 2213.616000,23.635365, 2237.904000,23.818792, 2260.608000,23.992026, 2281.798400,24.155550, 2301.544000,24.309797, 2319.912000,24.455163, 2336.968000,24.592011, 2352.776000,24.720675, 2367.398400,24.841470, 2380.896000,24.954690, 2393.328000,25.060617, 2404.752000,25.159517, 2415.224000,25.251652, 2424.798400,25.337274, 2433.528000,25.416632, 2441.464000,25.489969, 2448.656000,25.557529, 2455.152000,25.619552, 2460.998400,25.676281, 2466.240000,25.727957, 2470.920000,25.774823, 2475.080000,25.817123, 2478.760000,25.855101, 2481.998400,25.889005, 2484.832000,25.919081, 2487.296000,25.945578, 2489.424000,25.968744, 2491.248000,25.988826, 2492.798400,26.006070, 2494.104000,26.020722, 2495.192000,26.033023, 2496.088000,26.043209, 2496.816000,26.051513, 2497.398400,26.058160, 2497.856000,26.063369, 2498.208000,26.067348, 2498.472000,26.070294, 2498.664000,26.072393, 2498.798400,26.073817, 2498.888000,26.074723, 2498.944000,26.075249, 2498.976000,26.075517, 2498.992000,26.075626, 2498.998400,26.075654, 2499.000000,
4, 8,1.000000, 0.221980,1.707552, 0.250194,2.491273, 0.136143,3.288855, 0.091685,4.091259, 0.108966,4.895730, 0.071654,5.702434, 0.069079,6.509921, 0.059751,7.317247, 0.056271,8.123989, 0.032405,8.931520, 0.073294,9.738700, 0.068981,10.545990, 0.038398,11.355070, 0.077764,12.164430, 0.073817,12.973432, 0.050466,13.780805, 0.064479,14.583586, 0.051632,15.383498, 0.053757,16.182850, 0.024084,16.981231, 0.019118,17.778890, 0.019783,18.575728, 0.048198,19.370745, 0.024524,20.166257, 0.022542,20.963355, 0.046963,21.759759, 0.029956,22.552577, 0.024530,23.342912, 0.024940,24.130872, -0.008471,24.915057, -0.020749,25.695329, -0.012835,26.467505, 0.013323,27.230319, 0.004995,27.990090, -0.003081,28.749329, 0.004413,29.507157, -0.000384,30.263290, -0.002003,31.012369, -0.045965,31.754374, -0.027970,32.488327, -0.022383,33.207923, -0.025697,33.913919, -0.041428,34.609886, -0.068908,35.291675, -0.052634,35.954077, -0.098347,36.598368, -0.095040,37.225129, -0.100758,37.827874, -0.053390,38.396152, -0.063777,38.947477, -0.050572,39.505033, -0.016144,40.067184, -0.036490,40.635444, -0.041504,41.208872, -0.062835,41.787711, -0.061301,42.372044, -0.075113,42.962536, -0.078416,43.557608, -0.133976,44.154580, -0.042313,44.756633, -0.102445,45.363963, -0.132859,45.976102, -0.132187,46.590748, -0.159926,47.206903, -0.135769,47.831183, -0.118884,48.459795, -0.160283,49.090807, -0.072319,49.726055, -0.072399,50.362820, -0.057732,51.003630, -0.093680,51.649518, -0.100440,52.298216, -0.106141,52.948778, -0.199843,53.600792, -0.087495,54.259687, -0.197880,54.921150, -0.103384,55.581748, -0.173615,56.248583, -0.165194,56.914788, -0.185414,57.583723, -0.169940,58.254683, -0.223491,58.931056, -0.130874,59.610191, -0.141819,60.291711, -0.084570,60.973961, -0.142888,61.654547, -0.108343,62.341599, -0.162479,63.029047, -0.368991,63.720639, -0.033630,64.411438, -0.434107,65.103961, -0.209886,65.799348, -0.302066,66.493331, -0.619309,67.192603, -0.355753,67.892071, -1.000000,68.593003, -1.000000,69.296465, -1.000000,
5, 7,1.000000, 1.000000,1.483470, 3.099265,1.954839, 5.827206,2.464638, 9.437500,2.979160, 13.772059,3.477533, 18.602941,3.986046, 24.139706,4.502129, 30.345588,5.007358, 37.003676,5.519734, 44.272059,6.039771, 52.180147,6.555691, 60.602941,7.060773, 69.393382,7.570121, 78.742647,8.055634, 88.036765,8.556071, 98.047794,9.046313, 108.238971,9.529198, 118.647059,10.022287, 129.621324,10.514880, 140.886029,10.993441, 152.187500,11.479779, 163.875000,11.957381, 175.724265,12.424127, 187.518382,12.895556, 199.750000,13.359661, 211.981618,13.819803, 224.286765,14.270078, 236.518382,14.715168, 248.720588,15.156336, 260.900735,15.593510, 273.077206,16.019270, 285.033088,16.437127, 296.816176,16.851184, 308.580882,17.269160, 320.474265,17.679865, 332.268382,18.078559, 343.672794,18.465799, 354.863971,18.850359, 365.977941,19.215360, 376.540441,19.570096, 386.753676,19.923153, 396.845588,20.253451, 406.356618,20.569476, 415.419118,20.874800, 424.194853,21.168191, 432.562500,21.443727, 440.441176,21.724660, 448.378676,21.987799, 455.882353,22.235876, 462.882353,22.469573, 469.459559,22.690985, 475.683824,22.898163, 481.459559,23.101152, 487.066176,23.286889, 492.150735,23.464172, 496.908088,23.633654, 501.426471,23.793224, 505.606618,23.945432, 509.540441,24.086948, 513.150735,24.215216, 516.360294,24.342479, 519.481618,24.449719, 522.069853,24.555667, 524.580882,24.651890, 526.812500,24.735262, 528.716912,24.810377, 530.397059,24.880313, 531.930147,24.939990, 533.216912,24.998890, 534.452206,25.056691, 535.639706,25.103306, 536.580882,25.149684, 537.500000,25.190524, 538.290441,25.227498, 538.992647,25.261820, 539.632353,25.290863, 540.161765,25.318089, 540.647059,25.340970, 541.047794,25.362850, 541.422794,25.382978, 541.761029,25.399267, 542.029412,25.412898, 542.250000,25.424491, 542.433824,25.432279, 542.555147,25.438538, 542.650735,25.445415, 542.753676,25.450919, 542.834559,25.454481, 542.886029,25.457592, 542.930147,25.459175, 542.952206,25.459981, 542.963235,25.460800, 542.974265,25.461633, 542.985294,25.462198, 542.992647,25.462773, 543.000000,25.462773, 543.000000,25.462773, 543.000000,
5, 7,1.000000, 0.171509,1.707387, 0.253143,2.491001, 0.105325,3.289534, 0.115252,4.092035, 0.089085,4.895893, 0.031006,5.700960, 0.034368,6.506069, 0.037842,7.311974, 0.013840,8.119634, 0.020439,8.928917, 0.033683,9.738824, 0.033827,10.548926, 0.020483,11.358858, 0.032931,12.168759, -0.017410,12.978052, 0.017464,13.785779, 0.000390,14.591548, -0.008942,15.395496, 0.017870,16.198902, 0.021390,17.003107, 0.004575,17.807771, 0.020992,18.613181, 0.019695,19.416617, 0.002390,20.216876, 0.029493,21.016050, 0.021720,21.812736, 0.022532,22.607663, 0.013390,23.402744, 0.009615,24.196405, 0.008257,24.988677, 0.010361,25.775963, -0.003510,26.557497, -0.011187,27.333286, -0.003667,28.104239, 0.018757,28.872247, 0.023617,29.636263, 0.004900,30.395921, 0.003153,31.149215, 0.015754,31.896662, -0.013404,32.637223, -0.022657,33.366255, -0.007717,34.078126, -0.035784,34.770232, -0.049016,35.440553, -0.042995,36.089087, -0.047703,36.723528, -0.061615,37.342438, -0.007316,37.935393, -0.010435,38.492718, -0.021691,39.032191, -0.022587,39.578675, -0.015273,40.132234, -0.025883,40.692046, 0.009619,41.259382, -0.021673,41.833381, -0.020153,42.410782, -0.001948,42.994201, -0.007939,43.584236, 0.004757,44.177736, -0.005209,44.775432, -0.043408,45.377961, 0.009092,45.984386, -0.089931,46.595664, -0.037330,47.210536, -0.064390,47.831438, -0.125132,48.457193, -0.151784,49.087847, -0.147147,49.723299, -0.209021,50.360448, -0.158748,51.001564, -0.100106,51.644312, -0.203203,52.289257, -0.126978,52.936607, -0.153703,53.591006, -0.149872,54.251272, -0.121766,54.911336, -0.171759,55.574239, -0.130920,56.238592, -0.171350,56.905559, -0.100288,57.577897, -0.052031,58.252272, -0.110138,58.930655, -0.123258,59.611082, -0.116233,60.294855, -0.284649,60.979643, -0.305318,61.666212, -0.057315,62.349906, -0.041678,63.035622, -0.195772,63.722716, -0.040921,64.409253, -0.319172,65.101792, -0.516254,65.795127, -0.310662,66.491671, -0.015231,67.190441, 0.021242,67.892071, 1.042484,68.593003, -1.000000,   -nan,    -nan,
6, 13,1.000000, 1.208122,1.469434, 3.681895,1.946689, 6.984772,2.443820, 11.116751,2.956411, 16.169205,3.466709, 21.834179,3.977649, 28.304569,4.485213, 35.346870,4.992768, 43.062606,5.497467, 51.353638,6.007709, 60.318105,6.509224, 69.708968,7.007495, 79.597293,7.508994, 90.000000,8.002343, 100.663283,8.503127, 111.888325,9.003749, 123.543147,9.501525, 135.614213,9.986631, 147.732657,10.473065, 160.240271,10.959089, 173.045685,11.436104, 186.013536,11.919361, 199.377327,12.387429, 212.663283,12.850116, 226.040609,13.300204, 239.302876,13.749135, 252.724196,14.189879, 266.148900,14.634523, 279.800338,15.055520, 292.879865,15.473603, 306.033841,15.878144, 318.778342,16.276281, 331.380711,16.671045, 343.871404,17.064556, 356.362098,17.438671, 368.243655,17.801887, 379.708968,18.159288, 390.957699,18.516234, 402.060914,18.867658, 413.018613,19.211202, 423.678511,19.547833, 434.081218,19.874455, 444.118443,20.194435, 453.908629,20.506347, 463.384095,20.803272, 472.389171,21.086526, 480.893401,21.355947, 488.913706,21.609505, 496.358714,21.859101, 503.715736,22.095835, 510.673435,22.318576, 517.211506,22.526830, 523.306261,22.720833, 528.930626,22.899821, 534.091371,23.073084, 539.015228,23.238611, 543.658206,23.398334, 548.081218,23.547291, 552.145516,23.683513, 555.796954,23.815288, 559.258883,23.941107, 562.514382,24.051070, 565.313029,24.152785, 567.857868,24.247645, 570.186125,24.337356, 572.341794,24.415584, 574.189509,24.491023, 575.942470,24.561317, 577.543147,24.629567, 579.062606,24.693476, 580.460237,24.747503, 581.617597,24.799705, 582.717428,24.851690, 583.790186,24.894441, 584.656514,24.934455, 585.451777,24.973520, 586.213198,25.005559, 586.825719,25.033885, 587.357022,25.058155, 587.803723,25.082135, 588.236887,25.102372, 588.595601,25.116588, 588.842640,25.128686, 589.049069,25.141002, 589.255499,25.152313, 589.441624,25.162370, 589.604061,25.168559, 589.702200,25.173990, 589.786802,25.177531, 589.840948,25.180455, 589.884941,25.183433, 589.928934,25.185763, 589.962775,25.187422, 589.986464,25.188145, 589.996616,25.188389, 590.000000,25.188389, 590.000000,25.188389, 590.000000,
6, 13,1.000000, 0.305795,1.707171, 0.365518,2.490137, 0.243178,3.288014, 0.192835,4.091386, 0.193080,4.897492, 0.139834,5.705688, 0.140679,6.515787, 0.109793,7.324868, 0.104836,8.132895, 0.093284,8.941215, 0.099719,9.750806, 0.080552,10.562093, 0.074071,11.373574, 0.072886,12.183793, 0.049990,12.992332, 0.060687,13.800061, 0.061614,14.605554, 0.064468,15.409647, 0.038854,16.213782, 0.045717,17.017784, 0.047186,17.818869, 0.040625,18.617185, 0.055925,19.413993, 0.036669,20.209297, 0.033605,21.003322, 0.017388,21.795719, 0.024716,22.586149, 0.022570,23.372269, 0.040125,24.155507, -0.000861,24.938679, 0.009267,25.721238, -0.016173,26.499357, -0.019088,27.273438, -0.017718,28.045171, -0.005740,28.812083, -0.040634,29.575095, -0.059171,30.336900, -0.060759,31.097214, -0.055431,31.853821, -0.048514,32.600764, -0.052858,33.334165, -0.051125,34.057691, -0.057644,34.772600, -0.051816,35.473893, -0.051049,36.157939, -0.064155,36.823948, -0.079270,37.460934, -0.091534,38.061854, -0.112802,38.621001, -0.072067,39.163519, -0.068132,39.711270, -0.068332,40.263851, -0.073971,40.820808, -0.087487,41.386413, -0.103975,41.959587, -0.083285,42.538274, -0.072147,43.119843, -0.049469,43.707983, -0.059016,44.301454, -0.086684,44.896183, -0.061910,45.496279, -0.042049,46.099608, -0.104032,46.707048, -0.112554,47.318307, -0.113923,47.932477, -0.102403,48.551401, -0.156448,49.174507, -0.121235,49.801554, -0.117404,50.431396, -0.076429,51.064718, -0.060984,51.703495, -0.139381,52.344850, -0.092549,52.989468, -0.014734,53.638290, -0.111640,54.291910, -0.085064,54.948609, -0.011655,55.607637, -0.096576,56.269770, -0.102529,56.936207, -0.132957,57.606382, -0.027908,58.276121, -0.057999,58.949481, -0.230888,59.625105, -0.230888,60.301613, -0.063386,60.979895, 0.040969,61.661835, 0.131174,62.344612, -0.129976,63.033113, -0.029789,63.724912, -0.169547,64.416062, -0.083474,65.108015, 0.235765,65.800916, 0.342895,66.494732, 0.480541,67.190513, 0.103509,67.891315, -0.349213,68.593003, -1.000000,69.296465, -1.000000,
7, 6,1.000000, 0.755149,1.432579, 2.091533,1.955309, 4.105263,2.499832, 6.855835,3.004141, 10.041190,3.526187, 13.821510,4.068223, 18.347826,4.569245, 23.157895,5.089672, 28.521739,5.592503, 34.224256,6.094384, 40.315789,6.608163, 46.983982,7.113034, 53.917620,7.606354, 61.052632,8.089759, 68.347826,8.579967, 76.036613,9.083596, 84.173913,9.571892, 92.320366,10.059804, 100.869565,10.527998, 109.212815,11.025543, 118.233410,11.500342, 127.176201,11.970713, 136.251716,12.449017, 145.661327,12.926642, 155.157895,13.394612, 164.778032,13.854386, 174.297483,14.318848, 184.118993,14.771231, 193.867277,15.216931, 203.588101,15.665745, 213.423341,16.103970, 223.130435,16.527740, 232.572082,16.956148, 242.219680,17.368779, 251.588101,17.768849, 260.718535,18.172048, 269.935927,18.572367, 278.956522,18.949963, 287.551487,19.319857, 295.990847,19.684901, 304.361556,20.033796, 312.279176,20.371743, 319.986270,20.696112, 327.258581,21.018487, 334.521739,21.323440, 341.423341,21.611495, 347.871854,21.893262, 354.091533,22.175467, 360.375286,22.430949, 366.105263,22.661832, 371.212815,22.890800, 376.302059,23.103463, 380.974828,23.300255, 385.263158,23.488721, 389.327231,23.661658, 393.029748,23.823584, 396.425629,23.988369, 399.858124,24.135678, 402.887872,24.278322, 405.789474,24.414108, 408.494279,24.537919, 410.933638,24.658485, 413.254005,24.772400, 415.409611,24.884284, 417.487414,24.993087, 419.478261,25.101952, 421.432494,25.201206, 423.185355,25.285849, 424.654462,25.359246, 425.903890,25.436962, 427.199085,25.504298, 428.297483,25.570913, 429.363844,25.629423, 430.283753,25.685903, 431.153318,25.740084, 431.972540,25.784515, 432.631579,25.823323, 433.194508,25.860260, 433.720824,25.894023, 434.192220,25.920737, 434.558352,25.944598, 434.878719,25.963357, 435.125858,25.979984, 435.340961,25.993699, 435.514874,26.007290, 435.684211,26.016291, 435.794050,26.021640, 435.858124,26.026688, 435.917620,26.029455, 435.949657,26.030662, 435.963387,26.031893, 435.977117,26.033564, 435.995423,26.033989, 436.000000,26.033989, 436.000000,26.033989, 436.000000,26.033989, 436.000000,26.033989, 436.000000,
7, 6,1.000000, 0.106607,1.707634, 0.001487,2.491491, 0.026994,3.288671, 0.074274,4.092250, 0.016257,4.898604, 0.025700,5.705535, 0.075032,6.513319, 0.021246,7.321904, 0.034373,8.128996, 0.012305,8.935762, 0.006998,9.742873, 0.035627,10.550003, 0.018874,11.358049, -0.002152,12.165790, -0.023453,12.973566, -0.010248,13.780983, 0.011548,14.587549, -0.018168,15.392858, 0.002815,16.198510, -0.044695,17.006299, 0.010100,17.812905, -0.018053,18.616628, -0.019753,19.418579, 0.002601,20.217895, 0.000861,21.014995, 0.005575,21.810217, -0.010493,22.603752, 0.017394,23.393585, 0.008805,24.182678, 0.007089,24.975303, 0.021270,25.765703, 0.012126,26.552537, -0.009146,27.335515, 0.021169,28.115283, 0.002571,28.890437, -0.010144,29.659919, 0.014818,30.423963, 0.010779,31.180264, -0.017539,31.927865, -0.013448,32.665294, 0.003538,33.390072, -0.023577,34.105932, -0.020102,34.807437, -0.043369,35.495309, -0.008524,36.169639, -0.019157,36.825667, -0.042907,37.456880, -0.031926,38.056983, 0.030394,38.613804, -0.004867,39.145716, -0.056951,39.684891, -0.000305,40.228263, -0.022188,40.777051, -0.042784,41.332933, -0.031810,41.894147, -0.057116,42.464044, -0.074893,43.036689, 0.002715,43.614381, -0.050236,44.196629, -0.022635,44.789755, -0.020282,45.389028, -0.048909,45.994419, -0.025384,46.603863, -0.023198,47.216431, 0.018331,47.834174, 0.056264,48.456695, 0.126489,49.084248, 0.099661,49.718387, 0.005962,50.354972, -0.063678,50.998843, 0.064777,51.645375, -0.005074,52.294020, 0.068070,52.947788, 0.021213,53.605820, 0.076728,54.267686, 0.139074,54.930887, 0.035573,55.596767, 0.009557,56.264232, 0.088329,56.935392, 0.134254,57.608338, 0.030779,58.280786, 0.066465,58.955180, -0.013021,59.629686, 0.046221,60.305363, 0.045151,60.983811, 0.271294,61.660993, 0.064339,62.343741, -0.190995,63.027129, -0.034147,63.718872, -0.326962,64.412341, -0.600873,65.106704, -0.437296,65.799687, 0.144165,66.494067, -0.559937,67.190027, -1.000000,67.889616, -1.000000,68.593003, -1.000000,69.296465, -1.000000,
8, 4,1.000000, 0.857143,1.455683, 2.596639,1.925995, 4.785714,2.436053, 7.651261,2.966344, 11.273109,3.505940, 15.584034,4.038395, 20.567227,4.556775, 26.008403,5.054198, 31.747899,5.558443, 37.995798,6.073720, 44.823529,6.586522, 52.168067,7.060062, 59.239496,7.563596, 67.184874,8.053551, 75.239496,8.524232, 83.298319,9.022187, 91.995798,9.510965, 100.924370,9.987651, 109.907563,10.462638, 119.071429,10.948795, 128.680672,11.431071, 138.415966,11.925751, 148.609244,12.388834, 158.449580,12.853581, 168.403361,13.316860, 178.575630,13.768209, 188.508403,14.223019, 198.693277,14.693505, 209.302521,15.133778, 219.453782,15.569642, 229.596639,15.999170, 239.605042,16.446073, 250.109244,16.872116, 260.155462,17.295137, 270.369748,17.717984, 280.521008,18.134667, 290.575630,18.545853, 300.542017,18.950298, 310.336134,19.338644, 319.873950,19.717152, 329.126050,20.081885, 338.054622,20.445548, 346.983193,20.787996, 355.457983,21.120932, 363.705882,21.431747, 371.436975,21.729131, 378.873950,22.009726, 385.823529,22.282166, 392.457983,22.530735, 398.571429,22.768963, 404.415966,22.990411, 409.873950,23.199281, 414.915966,23.398895, 419.731092,23.576541, 423.974790,23.752879, 428.138655,23.915996, 431.953782,24.080047, 435.735294,24.228571, 439.100840,24.370613, 442.277311,24.507978, 445.310924,24.643075, 448.235294,24.758098, 450.693277,24.876475, 453.155462,24.989450, 455.478992,25.100000, 457.710084,25.194868, 459.588235,25.285607, 461.348739,25.366156, 462.882353,25.443408, 464.323529,25.515064, 465.634454,25.585910, 466.903361,25.652240, 468.067227,25.710528, 469.071429,25.766593, 470.016807,25.814064, 470.802521,25.855521, 471.474790,25.888396, 471.995798,25.921639, 472.512605,25.951907, 472.974790,25.977738, 473.361345,26.001812, 473.714286,26.020810, 473.987395,26.035987, 474.201681,26.046930, 474.352941,26.057455, 474.495798,26.067863, 474.634454,26.073652, 474.710084,26.078556, 474.773109,26.083887, 474.840336,26.088295, 474.894958,26.092090, 474.941176,26.093144, 474.953782,26.094216, 474.966387,26.096034, 474.987395,26.096034, 474.987395,26.097162, 475.000000,26.097162, 475.000000,
8, 4,1.000000, 0.148985,1.707187, 0.189155,2.490759, 0.017039,3.288751, 0.016872,4.091236, 0.047989,4.896628, 0.060446,5.703077, 0.072300,6.510122, 0.046702,7.317738, 0.003408,8.123903, 0.006687,8.929745, 0.025616,9.734888, 0.038361,10.541405, -0.052036,11.349588, 0.015617,12.157815, -0.012769,12.965398, -0.048006,13.773388, -0.005684,14.581137, -0.008509,15.390211, -0.028298,16.200151, -0.031754,17.009678, -0.005831,17.817967, -0.010922,18.623803, 0.019450,19.426808, -0.028556,20.229155, -0.028027,21.033304, -0.015650,21.834985, -0.045696,22.633671, -0.025893,23.429684, 0.012487,24.224048, -0.031072,25.018008, -0.029800,25.810799, -0.039279,26.601945, 0.013567,27.389722, -0.023653,28.171335, 0.002305,28.948124, 0.008190,29.718170, 0.012917,30.485022, 0.020393,31.241839, 0.021796,31.986968, 0.016695,32.715703, 0.011114,33.428425, 0.003616,34.128635, 0.035557,34.814485, 0.017382,35.487347, 0.028057,36.144055, 0.003256,36.779269, 0.008704,37.394009, -0.010820,37.979877, -0.004792,38.526104, -0.028749,39.058466, -0.012814,39.596747, -0.018984,40.142004, -0.034688,40.692816, -0.016197,41.245284, -0.072862,41.806719, -0.027134,42.376592, -0.045550,42.954203, 0.014028,43.537543, -0.030884,44.125425, -0.016694,44.715831, 0.011339,45.315966, 0.050118,45.920328, -0.047736,46.530977, 0.030893,47.144595, 0.052895,47.769377, 0.096037,48.396646, 0.003500,49.031309, 0.024979,49.670213, -0.024667,50.312111, 0.002209,50.960088, 0.001011,51.612697, 0.069905,52.269384, 0.089354,52.929702, 0.051300,53.592171, 0.110642,54.256813, 0.046503,54.924617, 0.020445,55.593405, -0.091053,56.261805, 0.040271,56.932752, 0.085961,57.604320, 0.065476,58.277103, 0.156426,58.952122, 0.070177,59.624447, 0.014610,60.305007, -0.134665,60.986960, 0.000400,61.670441, 0.212023,62.351870, -0.167068,63.037151, -0.119760,63.723834, 0.209117,64.413869, 0.288251,65.102464, 0.481362,65.795127, -0.437275,66.491784, -0.170721,67.191458, 1.020039,67.891457, -1.000000,68.593003, 3.501801,69.296465, -1.000000,
9, 23,1.000000, 1.094991,1.439152, 3.070812,1.947010, 5.882556,2.467504, 9.613126,2.986462, 14.145078,3.488140, 19.174439,4.002267, 24.894646,4.507182, 31.243523,5.022946, 38.262522,5.542968, 45.823834,6.065931, 54.169257,6.586926, 63.060449,7.099587, 72.297064,7.621462, 82.169257,8.140374, 92.721934,8.650033, 103.582038,9.157674, 114.898100,9.658877, 126.497409,10.157716, 138.452504,10.643250, 150.649396,11.130416, 163.222798,11.591677, 175.526770,12.061229, 188.200345,12.530039, 201.139896,13.000926, 214.435233,13.463549, 227.720207,13.916456, 241.001727,14.366418, 254.341969,14.806221, 267.554404,15.248247, 280.922280,15.673509, 293.982729,16.089520, 306.887737,16.499381, 319.671848,16.906566, 332.390328,17.296101, 344.597582,17.681441, 356.822107,18.064332, 368.891192,18.435391, 380.535406,18.803346, 392.096718,19.150244, 402.943005,19.496885, 413.740933,19.830619, 424.183074,20.157027, 434.210708,20.480324, 444.120898,20.791998, 453.637306,21.091557, 462.732297,21.376637, 471.398964,21.652161, 479.623489,21.913185, 487.343696,22.163359, 494.725389,22.391465, 501.440415,22.603671, 507.678756,22.811969, 513.734024,23.004248, 519.243523,23.185934, 524.417962,23.361793, 529.354059,23.527492, 533.958549,23.684252, 538.231434,23.825997, 542.062176,23.962019, 545.675302,24.089867, 549.015544,24.211254, 552.141623,24.326194, 555.050086,24.427620, 557.575130,24.523823, 559.920553,24.612788, 562.055268,24.693171, 563.944732,24.768373, 565.675302,24.835621, 567.195164,24.897112, 568.556131,24.955183, 569.813472,25.007682, 570.932642,25.057492, 571.968912,25.101434, 572.867012,25.138954, 573.620035,25.172002, 574.269430,25.201005, 574.829016,25.225744, 575.295337,25.247577, 575.699482,25.267896, 576.069085,25.288046, 576.428325,25.305644, 576.735751,25.319954, 576.981002,25.334737, 577.229706,25.343093, 577.367876,25.349907, 577.478411,25.359239, 577.626943,25.366094, 577.734024,25.373068, 577.841105,25.376733, 577.896373,25.378831, 577.927461,25.381679, 577.968912,25.383128, 577.989637,25.383620, 577.996546,25.383869, 578.000000,25.383869, 578.000000,25.383869, 578.000000,25.383869, 578.000000,
9, 23,1.000000, 0.203287,1.706054, 0.109513,2.490205, 0.076637,3.288603, 0.094522,4.091847, 0.086590,4.897727, 0.026735,5.705590, 0.022269,6.514195, 0.013809,7.323879, 0.017423,8.134400, 0.006886,8.945738, 0.030757,9.756336, 0.027218,10.565556, 0.006080,11.373863, 0.020529,12.181843, 0.040944,12.989934, 0.027252,13.796492, 0.031321,14.600584, 0.023119,15.401555, 0.025203,16.199759, 0.021310,16.998586, 0.031249,17.797556, -0.008767,18.594838, 0.006063,19.389413, 0.015217,20.183432, 0.033434,20.977788, 0.025455,21.770347, 0.020368,22.559300, 0.022711,23.344803, 0.013006,24.129841, 0.027034,24.912393, 0.007657,25.689110, 0.002689,26.459870, 0.003084,27.226632, 0.009884,27.989978, -0.016939,28.751993, 0.000207,29.511801, 0.004987,30.267297, -0.011258,31.016186, 0.003342,31.762363, -0.035954,32.506795, -0.015291,33.246482, -0.021135,33.977251, -0.031184,34.697258, -0.010248,35.403368, -0.014416,36.091045, -0.019725,36.759584, -0.024200,37.402062, -0.028706,38.007727, -0.038723,38.572104, -0.025596,39.119426, -0.057037,39.674531, -0.067066,40.237150, -0.034432,40.803217, -0.061862,41.377040, -0.057685,41.956956, -0.037047,42.540494, -0.035668,43.128716, -0.036945,43.719426, -0.068309,44.312090, -0.049678,44.908099, -0.047387,45.508565, -0.030372,46.111298, -0.016348,46.719283, -0.067010,47.332144, -0.051511,47.948014, -0.052585,48.565976, -0.076689,49.190845, -0.067983,49.818398, -0.094458,50.451905, -0.099651,51.088453, -0.072758,51.728094, -0.075982,52.367568, -0.040491,53.009775, -0.064479,53.654959, -0.115756,54.303669, -0.134601,54.957971, -0.153170,55.613540, -0.195998,56.271871, -0.200662,56.930612, -0.156158,57.597136, -0.050634,58.266015, -0.049980,58.936644, -0.104925,59.608214, 0.075712,60.283013, -0.283354,60.961984, -0.300409,61.642908, 0.156791,62.327271, 0.041646,63.016444, 0.338515,63.708485, -0.090992,64.403556, -0.306070,65.097185, 0.311733,65.792089, 0.036269,66.487745, -0.404443,67.188167, -0.460276,67.891457, -1.000000,68.593003, -1.000000,   -nan,    -nan,
